query_id	subject_id	n_of_mismatches	e_value	bit_score	name	gene	number1	cog	involve	mission	bacteria	NC_000964	medium	locus	gene_ontology	p
OHDNGLAN_00950	DEG10050262	1	1.5999999999999998e-165	450.0	DEG1005	ftsE	16272710	COG2884D	-	cell division ATP-binding protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005524 GO:0016887 GO:0007049 GO:0051301	P44871
OHDNGLAN_00951	DEG10050261	8	0.0	813.0	DEG1005	ftsY	16272709	COG0552U	-	cell division protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0031226 GO:0005525 GO:0003924 GO:0006614	P44870
OHDNGLAN_00952	DEG10050260	1	5.35e-146	398.0	DEG1005	HI0767	16272708	COG0742L	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0052913 GO:0003676	P44869
OHDNGLAN_00956	DEG10050259	1	0.0	848.0	DEG1005	nadR	16272704	COG3172H	-	nicotinamide-nucleotide adenylyltransferase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0005886 GO:0005524 GO:0003677 GO:0000309 GO:0050262 GO:0009435 GO:0045892 GO:0006810	P44308
OHDNGLAN_00957	DEG10050258	3	1.2200000000000001e-173	471.0	DEG1005	HI0762	16272703	COG2129R	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	-	P44050
OHDNGLAN_00960	DEG10050301	59	2.35e-09	53.1	DEG1005	slt	16272770	COG0741M	-	soluble lytic murein transglycosylase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016020 GO:0042597 GO:0016837 GO:0004553 GO:0008933 GO:0071555 GO:0000270	P44888
OHDNGLAN_00962	DEG10050614	86	2.81e-11	57.0	DEG1005	nth	16273576	COG0177L	-	endonuclease III	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0051539 GO:0003677 GO:0019104 GO:0003906 GO:0046872 GO:0006284	P44319
OHDNGLAN_00963	DEG10050257	0	2.07e-50	147.0	DEG1005	rpmE	16272699	COG0254J	-	50S ribosomal protein L31	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005840 GO:0046872 GO:0019843 GO:0003735 GO:0006412	P44367
OHDNGLAN_00964	DEG10050256	2	4.7e-172	467.0	DEG1005	gpm/gpmA	16272698	COG0588G	-	phosphoglyceromutase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0046538 GO:0006096	P44865
OHDNGLAN_00965	DEG10050255	16	0.0	729.0	DEG1005	HI0756	16272697	COG4942D	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	-	P44864
OHDNGLAN_00967	DEG10050619	119	5.95e-08	46.6	DEG1005	HI1697	16273584	COG3306M	-	lipopolysaccharide biosynthesis protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016757 GO:0009103	P71398
OHDNGLAN_00971	DEG10050253	1	0.0	567.0	DEG1005	dapF	16272691	COG0253E	-	diaminopimelate epimerase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0008837 GO:0009089	P44859
OHDNGLAN_00972	DEG10050252	1	8.84e-153	417.0	DEG1005	lexA	30995398	COG1974KT	-	LexA repressor	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0003677 GO:0004252 GO:0006281 GO:0006260 GO:0045892 GO:0009432 GO:0006351	P44858
OHDNGLAN_00976	DEG10050226	69	2.27e-08	44.3	DEG1005	glpE	16272621	COG0607P	-	GlpE	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0004792 GO:0006071	P44819
OHDNGLAN_00978	DEG10050251	6	0.0	1103.0	DEG1005	yhxB	30995397	COG1109G	-	phosphomannomutase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0000287 GO:0004615 GO:0005975	Q57290
OHDNGLAN_00979	DEG10050250	4	0.0	2381.0	DEG1005	dnaE	16272681	COG0587L	-	DNA polymerase III subunit alpha	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0008408 GO:0003677 GO:0003887	P43743
OHDNGLAN_00983	DEG10050615	221	2.12e-55	187.0	DEG1005	HI1690	16273577	COG0733R	-	sodium-dependent transporter	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021 GO:0005886 GO:0005328	P45320
OHDNGLAN_00986	DEG10050249	0	0.0	499.0	DEG1005	plsC	16272675	COG0204I	-	1-acyl-glycerol-3-phosphate acyltransferase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005886 GO:0003841 GO:0016024	P44848
OHDNGLAN_00987	DEG10050248	4	0.0	581.0	DEG1005	sufI	16272674	COG2132Q	-	truncated suppressor of ftsI protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	-	-
OHDNGLAN_00988	DEG10050247	6	0.0	1612.0	DEG1005	imp	16272671	COG1452M	-	organic solvent tolerance protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0009279 GO:0043165 GO:0015920 GO:0010033	P44846
OHDNGLAN_00989	DEG10050246	7	0.0	1171.0	DEG1005	proS	16272670	COG0442J	-	prolyl-tRNA synthetase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0002161 GO:0005524 GO:0004827 GO:0006433	P43830
OHDNGLAN_00990	DEG10050245	3	0.0	1282.0	DEG1005	recQ	16272669	COG0514L	-	ATP-dependent DNA helicase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005622 GO:0005524 GO:0043140 GO:0003677 GO:0006310 GO:0006281 GO:0006260 GO:0009432	P71359
OHDNGLAN_00991	DEG10050244	0	1.94e-73	207.0	DEG1005	cyaY	16272668	COG1965P	-	frataxin-like protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0008199 GO:0016226	P71358
OHDNGLAN_00993	DEG10050243	1	9.18e-150	409.0	DEG1005	narP	16272666	COG2197TK	-	nitrate/nitrite response regulator protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005524 GO:0003677 GO:0003700 GO:0000160 GO:0006351	P44845
OHDNGLAN_01001	DEG10050160	86	1.61e-14	65.1	DEG1005	hisB	16272419	COG0131E	-	imidazole glycerol-phosphate dehydratase/histidinol phosphatase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0004401 GO:0004424 GO:0000105	P44327
OHDNGLAN_01002	DEG10050262	130	4.67e-50	161.0	DEG1005	ftsE	16272710	COG2884D	-	cell division ATP-binding protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005524 GO:0016887 GO:0007049 GO:0051301	P44871
OHDNGLAN_01005	DEG10050198	173	2.3000000000000003e-27	100.0	DEG1005	fucR	16272557	COG1349KG	-	L-fucose operon activator	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005622 GO:0003677 GO:0003700 GO:0006004 GO:0006351	P44780
OHDNGLAN_01006	DEG10050200	1	6.44e-141	385.0	DEG1005	glpG	16272560	COG0705R	-	glp protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021 GO:0005886 GO:0004252	P44783
OHDNGLAN_01007	DEG10050199	2	1.7599999999999998e-168	457.0	DEG1005	rluA	16272559	COG0564J	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0009982 GO:0003723 GO:0001522 GO:0006364 GO:0008033	P44782
OHDNGLAN_01009	DEG10050198	0	0.0	519.0	DEG1005	fucR	16272557	COG1349KG	-	L-fucose operon activator	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005622 GO:0003677 GO:0003700 GO:0006004 GO:0006351	P44780
OHDNGLAN_01010	DEG10050197	1	0.0	1233.0	DEG1005	fucI	30995389	COG2407G	-	L-fucose isomerase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0008736 GO:0030145 GO:0042355	P44779
OHDNGLAN_01011	DEG10050196	4	0.0	972.0	DEG1005	fucK	16272555	COG1070G	-	L-fuculokinase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005524 GO:0008737 GO:0019317	P44399
OHDNGLAN_01018	DEG10050009	267	1.08e-10	57.8	DEG1005	HI0020	16271995	COG0471P	-	transport protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021 GO:0005886 GO:0005215 GO:0006814 GO:0055085	Q57048
OHDNGLAN_01019	DEG10050213	127	1.03e-17	75.5	DEG1005	aroE	16272598	COG0169E	-	shikimate 5-dehydrogenase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0050661 GO:0004764 GO:0009073 GO:0009423 GO:0019632	P43876
OHDNGLAN_01020	DEG10050195	0	0.0	552.0	DEG1005	cysE	16272548	COG1045E	-	serine acetyltransferase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0009001 GO:0006535	P43886
OHDNGLAN_01021	DEG10050194	2	0.0	688.0	DEG1005	gpsA	16272547	COG0240C	-	NAD(P)H-dependent glycerol-3-phosphate dehydrogenase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0009331 GO:0047952 GO:0004367 GO:0036439 GO:0051287 GO:0005975 GO:0046167 GO:0046168 GO:0006650 GO:0008654	P43798
OHDNGLAN_01022	DEG10050193	9	0.0	1740.0	DEG1005	cyaA	16272546	COG3072F	-	adenylate cyclase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0004016 GO:0005524 GO:0030420	P40134
OHDNGLAN_01036	DEG10050452	229	4.01e-74	254.0	DEG1005	mfd	16273176	COG1197LK	-	transcription-repair coupling factor	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0005524 GO:0003684 GO:0004386 GO:0006355 GO:0000716	P45128
OHDNGLAN_01038	DEG10050641	1	7.87e-60	172.0	DEG1005	rpoZ	16273628	COG1758K	-	DNA-directed RNA polymerase subunit omega	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0003677 GO:0003899 GO:0006351	P43740
OHDNGLAN_01039	DEG10050642	1	1.0500000000000001e-154	422.0	DEG1005	gmk	16273629	COG0194F	-	guanylate kinase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0005524 GO:0004385 GO:0006163	P44310
OHDNGLAN_01040	DEG10050001	1	0.0	690.0	DEG1005	gapA/gapdH	16271977	COG0057G	-	glyceraldehyde-3-phosphate dehydrogenase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0004365 GO:0051287 GO:0050661 GO:0006006 GO:0006096	P44304
OHDNGLAN_01043	DEG10050002	8	1.51e-107	298.0	DEG1005	HI0004	16271980	COG0319R	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0004521 GO:0004222 GO:0008270 GO:0006364	P71335
OHDNGLAN_01045	DEG10050380	91	7.94e-06	40.4	DEG1005	dmsA	16272979	COG0243C	-	anaerobic dimethyl sulfoxide reductase chain A	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005886 GO:0051539 GO:0009389 GO:0009055 GO:0030151	P45004
OHDNGLAN_01046	DEG10050380	127	2.61e-15	74.3	DEG1005	dmsA	16272979	COG0243C	-	anaerobic dimethyl sulfoxide reductase chain A	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005886 GO:0051539 GO:0009389 GO:0009055 GO:0030151	P45004
OHDNGLAN_01047	DEG10050379	88	1.66e-24	93.6	DEG1005	dmsB	16272978	COG0437C	-	anaerobic dimethyl sulfoxide reductase chain B	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0051539 GO:0046872 GO:0055114	P45003
OHDNGLAN_01049	DEG10050003	6	0.0	608.0	DEG1005	fdhE	16271984	COG3058O	-	formate dehydrogenase accessory protein FdhE	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737	P44452
OHDNGLAN_01050	DEG10050004	4	5.2e-106	294.0	DEG1005	rimI	16271985	COG0456R	-	ribosomal-protein-alanine N-acetyltransferase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0008999 GO:0006474	P44305
OHDNGLAN_01052	DEG10050430	47	6.98e-11	56.6	DEG1005	HI1201	16273121	COG2890J	-	N5-glutamine S-adenosyl-L-methionine-dependent methyltransferase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005622 GO:0003676 GO:0036009 GO:0009007 GO:0018364	P45106
OHDNGLAN_01053	DEG10050005	3	0.0	617.0	DEG1005	era	16271988	COG1159R	-	GTP-binding protein Era	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0005886 GO:0005525 GO:0003924 GO:0070181 GO:0042274	P43728
OHDNGLAN_01054	DEG10050006	3	5.56e-171	464.0	DEG1005	rnc	16271989	COG0571K	-	ribonuclease III	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0046872 GO:0004525 GO:0019843 GO:0006397 GO:0016075 GO:0006364 GO:0008033	P44441
OHDNGLAN_01055	DEG10050007	8	0.0	708.0	DEG1005	lepB	16271990	COG0681U	-	signal peptidase I	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021 GO:0005886 GO:0008236	P44454
OHDNGLAN_01056	DEG10050188	102	3.39e-21	92.0	DEG1005	fusA	16272523	COG0480J	-	elongation factor G	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0005525 GO:0003924 GO:0003746	P43925
OHDNGLAN_01056	DEG10050188	141	9.77e-09	52.4	DEG1005	fusA	16272523	COG0480J	-	elongation factor G	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0005525 GO:0003924 GO:0003746	P43925
OHDNGLAN_01057	DEG10050082	8	1.7200000000000002e-31	111.0	DEG1005	pflB	16272145	COG1882C	-	formate acetyltransferase 1-like protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0008861 GO:0006006	P43753
OHDNGLAN_01058	DEG10050008	12	7.84e-160	436.0	DEG1005	ung	16271993	COG0692L	-	uracil-DNA glycosylase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0004844 GO:0006284	P43731
OHDNGLAN_01060	DEG10050009	0	0.0	939.0	DEG1005	HI0020	16271995	COG0471P	-	transport protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021 GO:0005886 GO:0005215 GO:0006814 GO:0055085	Q57048
OHDNGLAN_01062	DEG10050010	3	0.0	1019.0	DEG1005	citF	16271997	COG3051C	-	citrate lyase alpha chain	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0009346 GO:0008815 GO:0008814 GO:0006084	P44459
OHDNGLAN_01063	DEG10050011	1	0.0	574.0	DEG1005	citE	30995348	COG2301G	-	citrate lyase beta chain	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0009346 GO:0008815 GO:0008816 GO:0046872 GO:0006084	P44460
OHDNGLAN_01067	DEG10050012	3	2.1700000000000003e-161	439.0	DEG1005	lipB	16272002	COG0321H	-	lipoyltransferase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0033819 GO:0016415 GO:0006464 GO:0009107	P44464
OHDNGLAN_01070	DEG10050013	2	0.0	583.0	DEG1005	HI0030	16272005	COG0797M	-	lipoprotein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	-	Q57092
OHDNGLAN_01072	DEG10050014	0	0.0	1336.0	DEG1005	mrdA/pbp2	16272007	COG0768M	-	penicillin-binding protein 2	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021 GO:0005886 GO:0003824 GO:0008658 GO:0071555 GO:0009252 GO:0008360 GO:0046677	P44469
OHDNGLAN_01075	DEG10050015	0	0.0	1095.0	DEG1005	HI0035	16272010	COG2985R	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021 GO:0005886 GO:0008324 GO:0015459 GO:0006813 GO:0043266	P44472
OHDNGLAN_01076	DEG10050542	102	4.04e-14	65.9	DEG1005	HI1474	16273378	COG3842E	-	ABC transporter ATP-binding protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005524 GO:0016887 GO:0006810	Q57213
OHDNGLAN_01077	DEG10050129	63	8.71e-08	48.1	DEG1005	hscA	16272321	COG0443O	-	chaperone protein HscA	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005524 GO:0016887 GO:0016226 GO:0006457	P44669
OHDNGLAN_01078	DEG10050016	2	0.0	693.0	DEG1005	mreC	16272013	COG1792M	-	rod shape-determining protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0008360	P44475
OHDNGLAN_01079	DEG10050017	0	7.65e-112	310.0	DEG1005	mreD	16272014	COG2891M	-	rod shape-determining protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021 GO:0005886 GO:0008360	P44476
OHDNGLAN_01080	DEG10050018	0	0.0	531.0	DEG1005	HI0040	16272015	-	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	-	P43929
OHDNGLAN_01081	DEG10050019	2	0.0	555.0	DEG1005	xthA	16272016	COG0708L	-	exonuclease III	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005622 GO:0003677 GO:0004519 GO:0008853 GO:0046872 GO:0006281	P44318
OHDNGLAN_01082	DEG10050020	2	1.61e-169	460.0	DEG1005	HI0042	16272017	COG0564J	-	pseudouridine synthase-like protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0009982 GO:0003723 GO:0001522	P43930
OHDNGLAN_01083	DEG10050021	5	0.0	707.0	DEG1005	HI0043	16272018	COG3768S	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021 GO:0005886	P43931
OHDNGLAN_01086	DEG10050022	11	4.1699999999999996e-128	352.0	DEG1005	HI0045	16272020	COG3054R	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0042597	P44478
OHDNGLAN_01089	DEG10050023	9	0.0	550.0	DEG1005	HI0048	16272023	COG1028IQR	-	D-mannonate oxidoreductase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016491	P44481
OHDNGLAN_01090	DEG10050024	13	0.0	621.0	DEG1005	kdgK	16272024	COG0524G	-	2-dehydro-3-deoxygluconokinase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0008673 GO:0005524	P44482
OHDNGLAN_01091	DEG10050371	221	2.22e-116	342.0	DEG1005	HI1029	16272963	COG1593G	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021 GO:0005886 GO:0006810	P44993
OHDNGLAN_01092	DEG10050372	90	4.4899999999999997e-23	84.3	DEG1005	HI1030	16272964	COG3090G	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021 GO:0005886 GO:0006810	P44994
OHDNGLAN_01093	DEG10050370	201	2.75e-41	141.0	DEG1005	HI1028	16272962	COG1638G	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0030288 GO:0006810	P44992
OHDNGLAN_01094	DEG10050086	148	2.68e-11	58.5	DEG1005	adhC	16272150	COG1062C	-	alcohol dehydrogenase class III	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0004022 GO:0051903 GO:0008270 GO:0006069	P44557
OHDNGLAN_01097	DEG10050025	18	3.69e-150	412.0	DEG1005	HI0056	16272030	COG0861P	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021 GO:0005886	P43932
OHDNGLAN_01099	DEG10050026	4	0.0	511.0	DEG1005	kdsB	16272032	COG1212M	-	3-deoxy-manno-octulosonate cytidylyltransferase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0008690 GO:0033468 GO:0019294	P44490
OHDNGLAN_01100	DEG10050027	16	0.0	653.0	DEG1005	lpxK	16272033	COG1663M	-	tetraacyldisaccharide 4'-kinase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005524 GO:0009029 GO:0009245	P44491
OHDNGLAN_01101	DEG10050217	336	8.439999999999999e-60	203.0	DEG1005	HI0664	16272605	COG1132V	-	ABC transporter ATP-binding protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021 GO:0005886 GO:0005524 GO:0042626	Q57538
OHDNGLAN_01102	DEG10050028	42	0.0	1491.0	DEG1005	rec2	16272035	COG2333R	-	recombination protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021 GO:0005886 GO:0030420 GO:0006810	P44408
OHDNGLAN_01104	DEG10050575	155	6.72e-14	67.4	DEG1005	cca	16273496	COG0617J	-	multifunctional tRNA nucleotidyl transferase/2'3'-cyclic phosphodiesterase/2'nucleotidase/phosphatase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005524 GO:0052929 GO:0052928 GO:0052927 GO:0004112 GO:0000287 GO:0016791 GO:0004810 GO:0000049 GO:0016437 GO:0042245 GO:0001680	P45269
OHDNGLAN_01107	DEG10050029	1	0.0	875.0	DEG1005	amiB	16272040	COG0860M	-	N-acetylmuramoyl-L-alanine amidase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0042597 GO:0008745 GO:0071555 GO:0009253	P44493
OHDNGLAN_01108	DEG10050030	18	0.0	1272.0	DEG1005	mutL	16272041	COG0323L	-	DNA mismatch repair protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0032300 GO:0005524 GO:0030983 GO:0006298	P44494
OHDNGLAN_01109	DEG10050031	4	0.0	635.0	DEG1005	miaA	16272042	COG0324J	-	tRNA delta(2)-isopentenylpyrophosphate transferase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005524 GO:0052381 GO:0008033	P44495
OHDNGLAN_01114	DEG10050032	1	1.2700000000000002e-79	224.0	DEG1005	HI0073	16272047	-	-	nucleotidyltransferase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016779	P43933
OHDNGLAN_01118	DEG10050034	11	0.0	944.0	DEG1005	cysS	16272052	COG0215J	-	cysteinyl-tRNA synthetase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0005524 GO:0004817 GO:0008270 GO:0006423	P43816
OHDNGLAN_01120	DEG10050035	2	2.5799999999999996e-104	289.0	DEG1005	HI0080	16272054	COG3692S	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0003677	P43936
OHDNGLAN_01121	DEG10050036	4	0.0	538.0	DEG1005	HI0081	16272055	COG0084L	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016888 GO:0046872	P44500
OHDNGLAN_01124	DEG10050037	3	0.0	676.0	DEG1005	ddh/ldhA	16272059	COG1052CHR	-	D-lactate dehydrogenase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0051287 GO:0016616	P44501
OHDNGLAN_01125	DEG10050038	0	0.0	765.0	DEG1005	metB	16272060	COG0626E	-	cystathionine gamma-synthase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0003962 GO:0030170 GO:0009086	P44502
OHDNGLAN_01130	DEG10050039	5	0.0	863.0	DEG1005	thrC	16272061	COG0498E	-	threonine synthase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0030170 GO:0004795 GO:0009088	P44503
OHDNGLAN_01132	DEG10050040	20	0.0	1627.0	DEG1005	thrA	16272063	COG0527E	-	bifunctional aspartokinase I/homeserine dehydrogenase I	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016597 GO:0004072 GO:0005524 GO:0004412 GO:0050661 GO:0009089 GO:0009088	P44505
OHDNGLAN_01133	DEG10050041	16	3.11e-165	451.0	DEG1005	HI0090	16272064	COG0325R	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	-	P44506
OHDNGLAN_01134	DEG10050045	26	1.43e-94	282.0	DEG1005	HI0096	16272070	-	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021	P43940
OHDNGLAN_01134	DEG10050045	3	3.45e-08	48.5	DEG1005	HI0096	16272070	-	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021	P43940
OHDNGLAN_01135	DEG10050062	191	3.7e-10	54.7	DEG1005	afuA	16272098	COG1840P	-	ferric ABC transporter protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	-	P43951
OHDNGLAN_01136	DEG10050046	7	0.0	938.0	DEG1005	hitB	30995355	COG1178P	-	iron(III) ABC transporter permease protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021 GO:0005886 GO:0006811 GO:0055072	P71338
OHDNGLAN_01137	DEG10050047	3	0.0	712.0	DEG1005	hitC	16272073	COG3842E	-	iron(III) ABC transporter ATP-binding protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0043190 GO:0005524 GO:0015408 GO:0055072	P44513
OHDNGLAN_01140	DEG10050048	2	1.26e-82	232.0	DEG1005	HI0103	16272077	COG1393P	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	-	P44515
OHDNGLAN_01143	DEG10050459	162	6.0099999999999995e-25	104.0	DEG1005	hsdM	30995437	COG0286V	-	type I modification enzyme	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0003677 GO:0008170 GO:0009007 GO:0009307	Q57168
OHDNGLAN_01146	DEG10050458	383	8.74e-23	99.4	DEG1005	hsdR	16273199	COG0610V	-	type I restriction enzyme	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005524 GO:0003677 GO:0009035 GO:0009307	O05052
OHDNGLAN_01147	DEG10050261	151	1.67e-39	142.0	DEG1005	ftsY	16272709	COG0552U	-	cell division protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0031226 GO:0005525 GO:0003924 GO:0006614	P44870
OHDNGLAN_01149	DEG10050049	4	1.92e-173	474.0	DEG1005	HI0108	16272082	COG3610S	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021 GO:0005886	P44520
OHDNGLAN_01150	DEG10050050	5	1.27e-47	144.0	DEG1005	HI0109	16272083	COG3765M	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	-	P43943
OHDNGLAN_01153	DEG10050629	19	5.130000000000001e-37	117.0	DEG1005	HI1720	30995472	COG2963L	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0003677	Q57066
OHDNGLAN_01154	DEG10050352	112	2.84e-09	54.7	DEG1005	tbpA/tbp1	16272932	COG1629P	-	transferrin-binding protein 1 precursor	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0009279 GO:0016021 GO:0004872 GO:0005215	P44970
OHDNGLAN_01164	DEG10050051	5	0.0	630.0	DEG1005	mltA	16273671	COG2821M	-	membrane-bound lytic murein transglycosylase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	-	-
