locus_tag	ftype	length_bp	gene	EC_number	COG	product
OHDNGLAN_00161	CDS	438				Bifunctional sulfatase/alpha-L-rhamnosidase
OHDNGLAN_00162	gene	813	yeaD			
OHDNGLAN_00162	mRNA	813	yeaD			
OHDNGLAN_00162	CDS	813	yeaD	5.1.3.15	COG0676	Putative glucose-6-phosphate 1-epimerase
OHDNGLAN_00163	gene	408	infC			
OHDNGLAN_00163	mRNA	408	infC			
OHDNGLAN_00163	CDS	408	infC		COG0290	Translation initiation factor IF-3
OHDNGLAN_00164	gene	198	rpmI			
OHDNGLAN_00164	mRNA	198	rpmI			
OHDNGLAN_00164	CDS	198	rpmI		COG0291	50S ribosomal protein L35
OHDNGLAN_00165	gene	354	rplT			
OHDNGLAN_00165	mRNA	354	rplT			
OHDNGLAN_00165	CDS	354	rplT		COG0292	50S ribosomal protein L20
OHDNGLAN_00166	gene	3636	recB			
OHDNGLAN_00166	mRNA	3636	recB			
OHDNGLAN_00166	CDS	3636	recB	3.1.11.5	COG1074	RecBCD enzyme subunit RecB
OHDNGLAN_00167	gene	1923	recD			
OHDNGLAN_00167	mRNA	1923	recD			
OHDNGLAN_00167	CDS	1923	recD	3.1.11.5	COG0507	RecBCD enzyme subunit RecD
OHDNGLAN_00168	gene	447	matP			
OHDNGLAN_00168	mRNA	447	matP			
OHDNGLAN_00168	CDS	447	matP		COG3120	Macrodomain Ter protein
OHDNGLAN_00169	gene	1776				
OHDNGLAN_00169	mRNA	1776				
OHDNGLAN_00169	CDS	1776				hypothetical protein
OHDNGLAN_00170	gene	534	fabA			
OHDNGLAN_00170	mRNA	534	fabA			
OHDNGLAN_00170	CDS	534	fabA	4.2.1.59	COG0764	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase
OHDNGLAN_00171	gene	726				
OHDNGLAN_00171	mRNA	726				
OHDNGLAN_00171	CDS	726				hypothetical protein
OHDNGLAN_00172	gene	138				
OHDNGLAN_00172	mRNA	138				
OHDNGLAN_00172	CDS	138				hypothetical protein
OHDNGLAN_00173	gene	270	rpsO			
OHDNGLAN_00173	mRNA	270	rpsO			
OHDNGLAN_00173	CDS	270	rpsO		COG0184	30S ribosomal protein S15
OHDNGLAN_00174	gene	318				
OHDNGLAN_00174	mRNA	318				
OHDNGLAN_00174	CDS	318				IS1595 family transposase ISHpa1
OHDNGLAN_00175	gene	1440	dacB			
OHDNGLAN_00175	mRNA	1440	dacB			
OHDNGLAN_00175	CDS	1440	dacB	3.4.16.4	COG2027	D-alanyl-D-alanine carboxypeptidase DacB
OHDNGLAN_00176	gene	477	greA			
OHDNGLAN_00176	mRNA	477	greA			
OHDNGLAN_00176	CDS	477	greA		COG0782	Transcription elongation factor GreA
OHDNGLAN_00177	gene	300				
OHDNGLAN_00177	mRNA	300				
OHDNGLAN_00177	CDS	300			COG1534	RNA-binding protein
OHDNGLAN_00178	gene	630	rlmE			
OHDNGLAN_00178	mRNA	630	rlmE			
OHDNGLAN_00178	CDS	630	rlmE	2.1.1.166	COG0293	Ribosomal RNA large subunit methyltransferase E
OHDNGLAN_00179	gene	1908	ftsH_2			
OHDNGLAN_00179	mRNA	1908	ftsH_2			
OHDNGLAN_00179	CDS	1908	ftsH_2	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
OHDNGLAN_00180	gene	828	folP			
OHDNGLAN_00180	mRNA	828	folP			
OHDNGLAN_00180	CDS	828	folP	2.5.1.15	COG0294	Dihydropteroate synthase
OHDNGLAN_00181	gene	1338	glmM			
OHDNGLAN_00181	mRNA	1338	glmM			
OHDNGLAN_00181	CDS	1338	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
OHDNGLAN_00182	gene	495	sixA			
OHDNGLAN_00182	mRNA	495	sixA			
OHDNGLAN_00182	CDS	495	sixA	3.1.3.-	COG2062	Phosphohistidine phosphatase SixA
OHDNGLAN_00183	gene	531				
OHDNGLAN_00183	mRNA	531				
OHDNGLAN_00183	CDS	531				hypothetical protein
OHDNGLAN_00184	gene	1365	tdeA			
OHDNGLAN_00184	mRNA	1365	tdeA			
OHDNGLAN_00184	CDS	1365	tdeA		COG1538	Toxin and drug export protein A
OHDNGLAN_00185	gene	201				
OHDNGLAN_00185	mRNA	201				
OHDNGLAN_00185	CDS	201				hypothetical protein
OHDNGLAN_00186	gene	324	yadA			
OHDNGLAN_00186	mRNA	324	yadA			
OHDNGLAN_00186	CDS	324	yadA			Adhesin YadA
OHDNGLAN_00187	gene	546	ylaC			
OHDNGLAN_00187	mRNA	546	ylaC			
OHDNGLAN_00187	CDS	546	ylaC			RNA polymerase sigma factor YlaC
OHDNGLAN_00188	gene	198				
OHDNGLAN_00188	mRNA	198				
OHDNGLAN_00188	CDS	198				hypothetical protein
OHDNGLAN_00189	gene	384				
OHDNGLAN_00189	mRNA	384				
OHDNGLAN_00189	CDS	384				hypothetical protein
OHDNGLAN_00190	gene	531				
OHDNGLAN_00190	mRNA	531				
OHDNGLAN_00190	CDS	531			COG3637	putative protein
OHDNGLAN_00191	gene	507				
OHDNGLAN_00191	mRNA	507				
OHDNGLAN_00191	CDS	507				hypothetical protein
OHDNGLAN_00192	gene	1062	msrAB			
OHDNGLAN_00192	mRNA	1062	msrAB			
OHDNGLAN_00192	CDS	1062	msrAB		COG0225	Peptide methionine sulfoxide reductase MsrA/MsrB
OHDNGLAN_00193	gene	642	dipZ			
OHDNGLAN_00193	mRNA	642	dipZ			
OHDNGLAN_00193	CDS	642	dipZ		COG0785	Protein DipZ
OHDNGLAN_00194	gene	471				
OHDNGLAN_00194	mRNA	471				
OHDNGLAN_00194	CDS	471			COG0526	putative protein
OHDNGLAN_00195	gene	189				
OHDNGLAN_00195	mRNA	189				
OHDNGLAN_00195	CDS	189				hypothetical protein
OHDNGLAN_00196	gene	918	lysO			
OHDNGLAN_00196	mRNA	918	lysO			
OHDNGLAN_00196	CDS	918	lysO		COG2431	Lysine exporter LysO
OHDNGLAN_00197	gene	324				
OHDNGLAN_00197	mRNA	324				
OHDNGLAN_00197	CDS	324				hypothetical protein
OHDNGLAN_00198	gene	732	moeB			
OHDNGLAN_00198	mRNA	732	moeB			
OHDNGLAN_00198	CDS	732	moeB	2.7.7.80	COG0476	Molybdopterin-synthase adenylyltransferase
OHDNGLAN_00199	gene	1215	moeA			
OHDNGLAN_00199	mRNA	1215	moeA			
OHDNGLAN_00199	CDS	1215	moeA	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase
OHDNGLAN_00200	gene	660	folE			
OHDNGLAN_00200	mRNA	660	folE			
OHDNGLAN_00200	CDS	660	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
OHDNGLAN_00201	gene	267	ycgL			
OHDNGLAN_00201	mRNA	267	ycgL			
OHDNGLAN_00201	CDS	267	ycgL		COG3100	Protein YcgL
OHDNGLAN_00202	gene	729	bioD1_2			
OHDNGLAN_00202	mRNA	729	bioD1_2			
OHDNGLAN_00202	CDS	729	bioD1_2	6.3.3.3	COG0132	ATP-dependent dethiobiotin synthetase BioD 1
OHDNGLAN_00203	gene	879	metF			
OHDNGLAN_00203	mRNA	879	metF			
OHDNGLAN_00203	CDS	879	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
OHDNGLAN_00204	gene	429	rplM			
OHDNGLAN_00204	mRNA	429	rplM			
OHDNGLAN_00204	CDS	429	rplM		COG0102	50S ribosomal protein L13
OHDNGLAN_00205	gene	393	rpsI			
OHDNGLAN_00205	mRNA	393	rpsI			
OHDNGLAN_00205	CDS	393	rpsI		COG0103	30S ribosomal protein S9
OHDNGLAN_00206	gene	639	sspA			
OHDNGLAN_00206	mRNA	639	sspA			
OHDNGLAN_00206	CDS	639	sspA		COG0625	Stringent starvation protein A 
OHDNGLAN_00207	gene	453	sspB			
OHDNGLAN_00207	mRNA	453	sspB			
OHDNGLAN_00207	CDS	453	sspB		COG2969	Stringent starvation protein B 
OHDNGLAN_00208	gene	1878	dxs			
OHDNGLAN_00208	mRNA	1878	dxs			
OHDNGLAN_00208	CDS	1878	dxs	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
OHDNGLAN_00209	gene	891	ispA			
OHDNGLAN_00209	mRNA	891	ispA			
OHDNGLAN_00209	CDS	891	ispA	2.5.1.10	COG0142	Farnesyl diphosphate synthase
OHDNGLAN_00210	gene	255	xseB			
OHDNGLAN_00210	mRNA	255	xseB			
OHDNGLAN_00210	CDS	255	xseB	3.1.11.6	COG1722	Exodeoxyribonuclease 7 small subunit
OHDNGLAN_00211	gene	1458	thiI			
OHDNGLAN_00211	mRNA	1458	thiI			
OHDNGLAN_00211	CDS	1458	thiI	2.8.1.4	COG0301	tRNA sulfurtransferase
OHDNGLAN_00212	gene	321				
OHDNGLAN_00212	mRNA	321				
OHDNGLAN_00212	CDS	321				hypothetical protein
OHDNGLAN_00213	gene	720	truC			
OHDNGLAN_00213	mRNA	720	truC			
OHDNGLAN_00213	CDS	720	truC	5.4.99.26	COG0564	tRNA pseudouridine synthase C
OHDNGLAN_00214	gene	159				
OHDNGLAN_00214	mRNA	159				
OHDNGLAN_00214	CDS	159				hypothetical protein
OHDNGLAN_00215	gene	219	cspD			
OHDNGLAN_00215	mRNA	219	cspD			
OHDNGLAN_00215	CDS	219	cspD		COG1278	Cold shock-like protein CspD
OHDNGLAN_00216	gene	477	ybaK			
OHDNGLAN_00216	mRNA	477	ybaK			
OHDNGLAN_00216	CDS	477	ybaK	4.2.-.-	COG2606	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
OHDNGLAN_00217	gene	954	usg			
OHDNGLAN_00217	mRNA	954	usg			
OHDNGLAN_00217	CDS	954	usg		COG0136	USG-1 protein
OHDNGLAN_00218	gene	807	trpA			
OHDNGLAN_00218	mRNA	807	trpA			
OHDNGLAN_00218	CDS	807	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
OHDNGLAN_00219	gene	1197	trpB			
OHDNGLAN_00219	mRNA	1197	trpB			
OHDNGLAN_00219	CDS	1197	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
OHDNGLAN_00220	gene	759	ydfG			
OHDNGLAN_00220	mRNA	759	ydfG			
OHDNGLAN_00220	CDS	759	ydfG	1.1.1.381	COG4221	NADP-dependent 3-hydroxy acid dehydrogenase YdfG
OHDNGLAN_00221	gene	1035	purM			
OHDNGLAN_00221	mRNA	1035	purM			
OHDNGLAN_00221	CDS	1035	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
OHDNGLAN_00222	gene	639	purN			
OHDNGLAN_00222	mRNA	639	purN			
OHDNGLAN_00222	CDS	639	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
OHDNGLAN_00223	gene	837				
OHDNGLAN_00223	mRNA	837				
OHDNGLAN_00223	CDS	837			COG5266	putative protein
OHDNGLAN_00224	gene	930	uspE			
OHDNGLAN_00224	mRNA	930	uspE			
OHDNGLAN_00224	CDS	930	uspE		COG0589	Universal stress protein E 
OHDNGLAN_00225	gene	774	fnr			
OHDNGLAN_00225	mRNA	774	fnr			
OHDNGLAN_00225	CDS	774	fnr		COG0664	Anaerobic regulatory protein
OHDNGLAN_00226	gene	93				
OHDNGLAN_00226	mRNA	93				
OHDNGLAN_00226	CDS	93				hypothetical protein
OHDNGLAN_00227	gene	86				
OHDNGLAN_00227	mRNA	86				
OHDNGLAN_00227	tRNA	86				tRNA-Leu(caa)
OHDNGLAN_00228	gene	204				
OHDNGLAN_00228	mRNA	204				
OHDNGLAN_00228	CDS	204				hypothetical protein
OHDNGLAN_00229	gene	252				
OHDNGLAN_00229	mRNA	252				
OHDNGLAN_00229	CDS	252				hypothetical protein
OHDNGLAN_00230	gene	1272				
OHDNGLAN_00230	mRNA	1272				
OHDNGLAN_00230	CDS	1272				hypothetical protein
OHDNGLAN_00231	gene	204				
OHDNGLAN_00231	mRNA	204				
OHDNGLAN_00231	CDS	204				hypothetical protein
OHDNGLAN_00232	gene	159				
OHDNGLAN_00232	mRNA	159				
OHDNGLAN_00232	CDS	159				hypothetical protein
OHDNGLAN_00233	gene	222				
OHDNGLAN_00233	mRNA	222				
OHDNGLAN_00233	CDS	222				hypothetical protein
OHDNGLAN_00234	gene	171				
OHDNGLAN_00234	mRNA	171				
OHDNGLAN_00234	CDS	171				hypothetical protein
OHDNGLAN_00235	gene	432				
OHDNGLAN_00235	mRNA	432				
OHDNGLAN_00235	CDS	432				hypothetical protein
OHDNGLAN_00236	gene	336				
OHDNGLAN_00236	mRNA	336				
OHDNGLAN_00236	CDS	336				hypothetical protein
OHDNGLAN_00237	gene	1080				
OHDNGLAN_00237	mRNA	1080				
OHDNGLAN_00237	CDS	1080				hypothetical protein
OHDNGLAN_00238	gene	699	prtR			
OHDNGLAN_00238	mRNA	699	prtR			
OHDNGLAN_00238	CDS	699	prtR		COG2932	HTH-type transcriptional regulator PrtR
OHDNGLAN_00239	gene	189				
OHDNGLAN_00239	mRNA	189				
OHDNGLAN_00239	CDS	189				hypothetical protein
OHDNGLAN_00240	gene	441				
OHDNGLAN_00240	mRNA	441				
OHDNGLAN_00240	CDS	441				hypothetical protein
OHDNGLAN_00241	gene	669				
OHDNGLAN_00241	mRNA	669				
OHDNGLAN_00241	CDS	669				hypothetical protein
OHDNGLAN_00242	gene	723				
OHDNGLAN_00242	mRNA	723				
OHDNGLAN_00242	CDS	723				hypothetical protein
OHDNGLAN_00243	gene	621				
OHDNGLAN_00243	mRNA	621				
OHDNGLAN_00243	CDS	621				hypothetical protein
OHDNGLAN_00244	gene	225				
OHDNGLAN_00244	mRNA	225				
OHDNGLAN_00244	CDS	225				hypothetical protein
OHDNGLAN_00245	gene	420				
OHDNGLAN_00245	mRNA	420				
OHDNGLAN_00245	CDS	420				hypothetical protein
OHDNGLAN_00246	gene	222				
OHDNGLAN_00246	mRNA	222				
OHDNGLAN_00246	CDS	222				hypothetical protein
OHDNGLAN_00247	gene	390				
OHDNGLAN_00247	mRNA	390				
OHDNGLAN_00247	CDS	390				hypothetical protein
OHDNGLAN_00248	gene	666				
OHDNGLAN_00248	mRNA	666				
OHDNGLAN_00248	CDS	666				hypothetical protein
OHDNGLAN_00249	gene	372				
OHDNGLAN_00249	mRNA	372				
OHDNGLAN_00249	CDS	372				hypothetical protein
OHDNGLAN_00250	gene	966				
OHDNGLAN_00250	mRNA	966				
OHDNGLAN_00250	CDS	966				hypothetical protein
OHDNGLAN_00251	gene	786				
OHDNGLAN_00251	mRNA	786				
OHDNGLAN_00251	CDS	786				hypothetical protein
OHDNGLAN_00252	gene	357				
OHDNGLAN_00252	mRNA	357				
OHDNGLAN_00252	CDS	357				hypothetical protein
OHDNGLAN_00253	gene	603				
OHDNGLAN_00253	mRNA	603				
OHDNGLAN_00253	CDS	603				hypothetical protein
OHDNGLAN_00254	gene	306				
OHDNGLAN_00254	mRNA	306				
OHDNGLAN_00254	CDS	306				hypothetical protein
OHDNGLAN_00255	gene	243				
OHDNGLAN_00255	mRNA	243				
OHDNGLAN_00255	CDS	243				hypothetical protein
OHDNGLAN_00256	gene	279				
OHDNGLAN_00256	mRNA	279				
OHDNGLAN_00256	CDS	279				hypothetical protein
OHDNGLAN_00257	gene	513				
OHDNGLAN_00257	mRNA	513				
OHDNGLAN_00257	CDS	513				hypothetical protein
OHDNGLAN_00258	gene	1344				
OHDNGLAN_00258	mRNA	1344				
OHDNGLAN_00258	CDS	1344			COG1783	putative protein
OHDNGLAN_00259	gene	1335				
OHDNGLAN_00259	mRNA	1335				
OHDNGLAN_00259	CDS	1335				hypothetical protein
OHDNGLAN_00260	gene	1179				
OHDNGLAN_00260	mRNA	1179				
OHDNGLAN_00260	CDS	1179				hypothetical protein
OHDNGLAN_00261	gene	177				
OHDNGLAN_00261	mRNA	177				
OHDNGLAN_00261	CDS	177				hypothetical protein
OHDNGLAN_00262	gene	1020	pyrD			
OHDNGLAN_00262	mRNA	1020	pyrD			
OHDNGLAN_00262	CDS	1020	pyrD	1.3.5.2	COG0167	Dihydroorotate dehydrogenase (quinone)
OHDNGLAN_00263	gene	825	yciV			
OHDNGLAN_00263	mRNA	825	yciV			
OHDNGLAN_00263	CDS	825	yciV	3.1.13.-	COG0613	5'-3' exoribonuclease
OHDNGLAN_00264	gene	609				
OHDNGLAN_00264	mRNA	609				
OHDNGLAN_00264	CDS	609				hypothetical protein
OHDNGLAN_00265	gene	1395	fumC			
OHDNGLAN_00265	mRNA	1395	fumC			
OHDNGLAN_00265	CDS	1395	fumC	4.2.1.2	COG0114	Fumarate hydratase class II
OHDNGLAN_00266	gene	858	gspA			
OHDNGLAN_00266	mRNA	858	gspA			
OHDNGLAN_00266	CDS	858	gspA		COG1442	General stress protein A
OHDNGLAN_00267	gene	174				
OHDNGLAN_00267	mRNA	174				
OHDNGLAN_00267	CDS	174				hypothetical protein
OHDNGLAN_00268	gene	435	holC			
OHDNGLAN_00268	mRNA	435	holC			
OHDNGLAN_00268	CDS	435	holC	2.7.7.7	COG2927	DNA polymerase III subunit chi
OHDNGLAN_00269	gene	171				
OHDNGLAN_00269	mRNA	171				
OHDNGLAN_00269	CDS	171				hypothetical protein
OHDNGLAN_00270	gene	375				
OHDNGLAN_00270	mRNA	375				
OHDNGLAN_00270	CDS	375				hypothetical protein
OHDNGLAN_00271	gene	315				
OHDNGLAN_00271	mRNA	315				
OHDNGLAN_00271	CDS	315				hypothetical protein
OHDNGLAN_00272	gene	402				
OHDNGLAN_00272	mRNA	402				
OHDNGLAN_00272	CDS	402				hypothetical protein
OHDNGLAN_00273	gene	2865	valS			
OHDNGLAN_00273	mRNA	2865	valS			
OHDNGLAN_00273	CDS	2865	valS	6.1.1.9	COG0525	Valine--tRNA ligase
OHDNGLAN_00274	gene	273				
OHDNGLAN_00274	mRNA	273				
OHDNGLAN_00274	CDS	273				hypothetical protein
OHDNGLAN_00275	gene	1431	trpC			
OHDNGLAN_00275	mRNA	1431	trpC			
OHDNGLAN_00275	CDS	1431	trpC		COG0134	Tryptophan biosynthesis protein TrpCF
OHDNGLAN_00276	gene	1002	trpGD			
OHDNGLAN_00276	mRNA	1002	trpGD			
OHDNGLAN_00276	CDS	1002	trpGD		COG0512	Bifunctional protein TrpGD
OHDNGLAN_00277	gene	387				
OHDNGLAN_00277	mRNA	387				
OHDNGLAN_00277	CDS	387				putative protein.1
OHDNGLAN_00278	gene	582	trpG_1			
OHDNGLAN_00278	mRNA	582	trpG_1			
OHDNGLAN_00278	CDS	582	trpG_1	4.1.3.27		Anthranilate synthase component 2
OHDNGLAN_00279	gene	1557	trpE			
OHDNGLAN_00279	mRNA	1557	trpE			
OHDNGLAN_00279	CDS	1557	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
OHDNGLAN_00280	gene	867				
OHDNGLAN_00280	mRNA	867				
OHDNGLAN_00280	CDS	867				hypothetical protein
OHDNGLAN_00281	gene	498	ftnA_1			
OHDNGLAN_00281	mRNA	498	ftnA_1			
OHDNGLAN_00281	CDS	498	ftnA_1	1.16.3.2	COG1528	putative bacterial non-heme ferritin
OHDNGLAN_00282	gene	549	ftnA_2			
OHDNGLAN_00282	mRNA	549	ftnA_2			
OHDNGLAN_00282	CDS	549	ftnA_2	1.16.3.2	COG1528	putative bacterial non-heme ferritin
OHDNGLAN_00283	gene	1020	pstS			
OHDNGLAN_00283	mRNA	1020	pstS			
OHDNGLAN_00283	CDS	1020	pstS		COG0226	Phosphate-binding protein PstS
OHDNGLAN_00284	gene	948	pstC			
OHDNGLAN_00284	mRNA	948	pstC			
OHDNGLAN_00284	CDS	948	pstC		COG0573	Phosphate transport system permease protein PstC
OHDNGLAN_00285	gene	849	pstA			
OHDNGLAN_00285	mRNA	849	pstA			
OHDNGLAN_00285	CDS	849	pstA		COG0581	Phosphate transport system permease protein PstA
OHDNGLAN_00286	gene	768	pstB			
OHDNGLAN_00286	mRNA	768	pstB			
OHDNGLAN_00286	CDS	768	pstB	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB
OHDNGLAN_00287	gene	696	phoB			
OHDNGLAN_00287	mRNA	696	phoB			
OHDNGLAN_00287	CDS	696	phoB		COG0745	Phosphate regulon transcriptional regulatory protein PhoB
OHDNGLAN_00288	gene	1278	phoR			
OHDNGLAN_00288	mRNA	1278	phoR			
OHDNGLAN_00288	CDS	1278	phoR	2.7.13.3		Phosphate regulon sensor protein PhoR
OHDNGLAN_00289	gene	1422	sbcB			
OHDNGLAN_00289	mRNA	1422	sbcB			
OHDNGLAN_00289	CDS	1422	sbcB	3.1.11.1	COG2925	Exodeoxyribonuclease I
OHDNGLAN_00290	gene	876				
OHDNGLAN_00290	mRNA	876				
OHDNGLAN_00290	CDS	876				hypothetical protein
OHDNGLAN_00291	gene	909				
OHDNGLAN_00291	mRNA	909				
OHDNGLAN_00291	CDS	909				hypothetical protein
OHDNGLAN_00292	gene	4533	mukB			
OHDNGLAN_00292	mRNA	4533	mukB			
OHDNGLAN_00292	CDS	4533	mukB		COG3096	Chromosome partition protein MukB
OHDNGLAN_00293	gene	735	mukE			
OHDNGLAN_00293	mRNA	735	mukE			
OHDNGLAN_00293	CDS	735	mukE		COG3095	Chromosome partition protein MukE
OHDNGLAN_00294	gene	1059				
OHDNGLAN_00294	mRNA	1059				
OHDNGLAN_00294	CDS	1059				hypothetical protein
OHDNGLAN_00295	gene	957				
OHDNGLAN_00295	mRNA	957				
OHDNGLAN_00295	CDS	957				IS1595 family transposase ISCco3
OHDNGLAN_00296	gene	1335	mukF			
OHDNGLAN_00296	mRNA	1335	mukF			
OHDNGLAN_00296	CDS	1335	mukF		COG3006	Chromosome partition protein MukF
OHDNGLAN_00297	gene	942	ttcA			
OHDNGLAN_00297	mRNA	942	ttcA			
OHDNGLAN_00297	CDS	942	ttcA	2.8.1.-	COG0037	tRNA-cytidine(32) 2-sulfurtransferase
OHDNGLAN_00298	gene	330	tusE			
OHDNGLAN_00298	mRNA	330	tusE			
OHDNGLAN_00298	CDS	330	tusE	2.8.1.-	COG2920	Sulfurtransferase TusE
OHDNGLAN_00299	gene	210	mopII			
OHDNGLAN_00299	mRNA	210	mopII			
OHDNGLAN_00299	CDS	210	mopII			Molybdenum-pterin-binding protein 2
OHDNGLAN_00300	gene	2418				
OHDNGLAN_00300	mRNA	2418				
OHDNGLAN_00300	CDS	2418				hypothetical protein
OHDNGLAN_00301	gene	2781				
OHDNGLAN_00301	mRNA	2781				
OHDNGLAN_00301	CDS	2781				hypothetical protein
OHDNGLAN_00302	gene	1932	thrS			
OHDNGLAN_00302	mRNA	1932	thrS			
OHDNGLAN_00302	CDS	1932	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
OHDNGLAN_00303	gene	585	azoR			
OHDNGLAN_00303	mRNA	585	azoR			
OHDNGLAN_00303	CDS	585	azoR	1.7.1.17	COG1182	FMN-dependent NADH-azoreductase
OHDNGLAN_00304	gene	2607	topA_1			
OHDNGLAN_00304	mRNA	2607	topA_1			
OHDNGLAN_00304	CDS	2607	topA_1	5.6.2.1	COG0550	DNA topoisomerase 1
OHDNGLAN_00305	gene	918	pgrR			
OHDNGLAN_00305	mRNA	918	pgrR			
OHDNGLAN_00305	CDS	918	pgrR			HTH-type transcriptional regulator PgrR
OHDNGLAN_00306	gene	1425	pntB			
OHDNGLAN_00306	mRNA	1425	pntB			
OHDNGLAN_00306	CDS	1425	pntB	7.1.1.1	COG1282	NAD(P) transhydrogenase subunit beta
OHDNGLAN_00307	gene	1539	pntA			
OHDNGLAN_00307	mRNA	1539	pntA			
OHDNGLAN_00307	CDS	1539	pntA	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha
OHDNGLAN_00308	gene	2466	malP			
OHDNGLAN_00308	mRNA	2466	malP			
OHDNGLAN_00308	CDS	2466	malP	2.4.1.1	COG0058	Maltodextrin phosphorylase
OHDNGLAN_00309	gene	1431	glgA			
OHDNGLAN_00309	mRNA	1431	glgA			
OHDNGLAN_00309	CDS	1431	glgA	2.4.1.21	COG0297	Glycogen synthase
OHDNGLAN_00310	gene	1302	glgC			
OHDNGLAN_00310	mRNA	1302	glgC			
OHDNGLAN_00310	CDS	1302	glgC	2.7.7.27	COG0448	Glucose-1-phosphate adenylyltransferase
OHDNGLAN_00311	gene	1941	glgX			
OHDNGLAN_00311	mRNA	1941	glgX			
OHDNGLAN_00311	CDS	1941	glgX	3.2.1.196	COG1523	Glycogen debranching enzyme
OHDNGLAN_00312	gene	2193	glgB			
OHDNGLAN_00312	mRNA	2193	glgB			
OHDNGLAN_00312	CDS	2193	glgB	2.4.1.18	COG0296	1,4-alpha-glucan branching enzyme GlgB
OHDNGLAN_00313	gene	2091	malQ			
OHDNGLAN_00313	mRNA	2091	malQ			
OHDNGLAN_00313	CDS	2091	malQ	2.4.1.25	COG1640	4-alpha-glucanotransferase
OHDNGLAN_00314	gene	453				
OHDNGLAN_00314	mRNA	453				
OHDNGLAN_00314	CDS	453				hypothetical protein
OHDNGLAN_00315	gene	1674	glnS			
OHDNGLAN_00315	mRNA	1674	glnS			
OHDNGLAN_00315	CDS	1674	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
OHDNGLAN_00316	gene	1476	rng			
OHDNGLAN_00316	mRNA	1476	rng			
OHDNGLAN_00316	CDS	1476	rng	3.1.26.-	COG1530	Ribonuclease G
OHDNGLAN_00317	gene	1515	putP			
OHDNGLAN_00317	mRNA	1515	putP			
OHDNGLAN_00317	CDS	1515	putP		COG0591	Sodium/proline symporter
OHDNGLAN_00318	gene	966	cmoB			
OHDNGLAN_00318	mRNA	966	cmoB			
OHDNGLAN_00318	CDS	966	cmoB	2.5.1.-	COG0500	tRNA U34 carboxymethyltransferase
OHDNGLAN_00319	gene	879	cdd			
OHDNGLAN_00319	mRNA	879	cdd			
OHDNGLAN_00319	CDS	879	cdd	3.5.4.5	COG0295	Cytidine deaminase
OHDNGLAN_00320	gene	483				
OHDNGLAN_00320	mRNA	483				
OHDNGLAN_00320	CDS	483			COG0783	putative protein
OHDNGLAN_00321	gene	579	pepT_1			
OHDNGLAN_00321	mRNA	579	pepT_1			
OHDNGLAN_00321	CDS	579	pepT_1	3.4.11.4	COG2195	Peptidase T
OHDNGLAN_00322	gene	618	pepT_2			
OHDNGLAN_00322	mRNA	618	pepT_2			
OHDNGLAN_00322	CDS	618	pepT_2	3.4.11.4	COG2195	Peptidase T
OHDNGLAN_00323	gene	1119	potA			
OHDNGLAN_00323	mRNA	1119	potA			
OHDNGLAN_00323	CDS	1119	potA	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
OHDNGLAN_00324	gene	861	potB			
OHDNGLAN_00324	mRNA	861	potB			
OHDNGLAN_00324	CDS	861	potB		COG1176	Spermidine/putrescine transport system permease protein PotB
OHDNGLAN_00325	gene	771	ydcV			
OHDNGLAN_00325	mRNA	771	ydcV			
OHDNGLAN_00325	CDS	771	ydcV			Inner membrane ABC transporter permease protein YdcV
OHDNGLAN_00326	gene	1140	potD_1			
OHDNGLAN_00326	mRNA	1140	potD_1			
OHDNGLAN_00326	CDS	1140	potD_1		COG0687	Spermidine/putrescine-binding periplasmic protein
OHDNGLAN_00327	gene	1944	uup_2			
OHDNGLAN_00327	mRNA	1944	uup_2			
OHDNGLAN_00327	CDS	1944	uup_2		COG0488	ABC transporter ATP-binding protein uup
OHDNGLAN_00328	gene	1386	dgt			
OHDNGLAN_00328	mRNA	1386	dgt			
OHDNGLAN_00328	CDS	1386	dgt		COG0232	Deoxyguanosinetriphosphate triphosphohydrolase-like protein
OHDNGLAN_00329	gene	696	yohK			
OHDNGLAN_00329	mRNA	696	yohK			
OHDNGLAN_00329	CDS	696	yohK		COG1346	Inner membrane protein YohK
OHDNGLAN_00330	gene	423				
